Product ID,Product Name,Category,Sub-Category,Price Per Unit
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,78.43
TEC-CIS-10003103,"Cisco Office Telephone, VoIP",Technology,Phones,44.38
OFF-EN-10002873,"Ames Interoffice Envelope, Recycled",Office Supplies,Envelopes,19.62
OFF-BI-10004007,"Avery 3-Hole Punch, Durable",Office Supplies,Binders,17.07
FUR-CH-10002152,"Hon Bag Chairs, Set of Two",Furniture,Chairs,38.88
OFF-SAN-10001074,"SanDisk Message Books, Premium",Office Supplies,Paper,15.41
OFF-AR-10000027,"Binney & Smith Pencil Sharpener, Easy-Erase",Office Supplies,Art,15.01
OFF-PA-10003303,"Xerox Computer Printout Paper, Multicolor",Office Supplies,Paper,13.15
OFF-LA-10001170,"Harbour Creations Color Coded Labels, 5000 Label Set",Office Supplies,Labels,6.01
TEC-CO-10004365,"HP Wireless Fax, Color",Technology,Copiers,302.59
FUR-CH-10001784,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,18.98
FUR-HON-10003412,"Hon Wood Table, Fully Assembled",Furniture,Tables,398.88
TEC-AC-10004429,"Enermax Keyboard, USB",Technology,Accessories,25.99
FUR-FU-10004549,"Advantus Frame, Erganomic",Furniture,Furnishings,62.78
TEC-MA-10001330,"Konica Card Printer, Red",Technology,Machines,110.9
FUR-CH-10000528,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs,53.56
TEC-PH-10001298,"Motorola Office Telephone, VoIP",Technology,Phones,42.38
FUR-CH-10002362,"Hon Bag Chairs, Red",Furniture,Chairs,23.57
OFF-EN-10000835,"GlobeWeis Clasp Envelope, with clear poly window",Office Supplies,Envelopes,8.53
OFF-OIC-10002160,"OIC Rubber Bands, 12 Pack",Office Supplies,Fasteners,7.27
TEC-PH-10002936,"Nokia Smart Phone, Full Size",Technology,Phones,517.88
TEC-CIS-10000436,"Cisco Speaker Phone, with Caller ID",Technology,Phones,81.32
TEC-CO-10004170,"HP Wireless Fax, High-Speed",Technology,Copiers,198.24
TEC-BEL-10002476,"Belkin Router, Bluetooth",Technology,Accessories,229.74
TEC-BEL-10002207,"Belkin Memory Card, USB",Technology,Accessories,106.26
TEC-MA-10000697,"StarTech Card Printer, Wireless",Technology,Machines,104.79
OFF-CAM-10000497,"Cameo Manila Envelope, Set of 50",Office Supplies,Envelopes,19.88
OFF-AR-10002727,"Stanley Pencil Sharpener, Fluorescent",Office Supplies,Art,15.2
FUR-TA-10002482,"Bevis Wood Table, Fully Assembled",Furniture,Tables,290.12
OFF-SU-10004435,"Stiletto Shears, Serrated",Office Supplies,Supplies,27.49
TEC-CO-10004171,"Sharp Fax and Copier, Digital",Technology,Copiers,62.21
FUR-TA-10003539,"Bevis Wood Table, Fully Assembled",Furniture,Tables,297.45
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,18.07
OFF-LA-10000471,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels,4.86
OFF-EAT-10002122,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,32.27
OFF-LA-10002805,"Hon Color Coded Labels, Alphabetical",Office Supplies,Labels,11.29
OFF-ELD-10000819,"Eldon Trays, Industrial",Office Supplies,Storage,22.83
TEC-OKI-10000592,"Okidata Phone, White",Technology,Machines,82.2
OFF-PA-10002842,"Eaton Parchment Paper, Recycled",Office Supplies,Paper,8.13
OFF-ST-10002905,"Rogers Box, Single Width",Office Supplies,Storage,20.01
OFF-LA-10003699,"Smead File Folder Labels, Adjustable",Office Supplies,Labels,5.16
OFF-ACC-10004748,"Accos Push Pins, 12 Pack",Office Supplies,Fasteners,8.93
OFF-HAR-10000242,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,Labels,5.27
FUR-BO-10003779,"Ikea Library with Doors, Traditional",Furniture,Bookcases,151.68
FUR-CH-10003499,"SAFCO Swivel Stool, Red",Furniture,Chairs,68.64
FUR-BO-10002003,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,350.22
FUR-SAU-10003795,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,86.45
OFF-SU-10001690,"Kleencut Box Cutter, Steel",Office Supplies,Supplies,26.83
TEC-PH-10003549,"Samsung Headset, with Caller ID",Technology,Phones,55.21
FUR-HAR-10002288,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,128.32
FUR-FU-10000913,"Rubbermaid Door Stop, Durable",Furniture,Furnishings,31.9
OFF-AP-10001723,"Hoover Blender, Black",Office Supplies,Appliances,39.53
TEC-CO-10004570,"Sharp Personal Copier, Digital",Technology,Copiers,44.92
OFF-STI-10001171,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,12.17
OFF-EN-10000623,"Ames Manila Envelope, with clear poly window",Office Supplies,Envelopes,15.39
OFF-AR-10002055,"Binney & Smith Markers, Blue",Office Supplies,Art,6.13
FUR-OFF-10003713,"Office Star Chairmat, Adjustable",Furniture,Chairs,37.24
OFF-STA-10004327,"Stanley Markers, Blue",Office Supplies,Art,16.25
OFF-FA-10001631,"Advantus Staples, Bulk Pack",Office Supplies,Fasteners,6.83
OFF-PA-10001204,Xerox 1972,Office Supplies,Paper,2.36
OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,3.13
OFF-FIS-10001399,"Fiskars Ruler, Serrated",Office Supplies,Supplies,6.3
OFF-BI-10002935,"Wilson Jones Binder, Clear",Office Supplies,Binders,11.46
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,1.02
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,1.95
TEC-AC-10001949,"Enermax Router, Bluetooth",Technology,Accessories,161.12
TEC-PH-10002708,"Nokia Speaker Phone, with Caller ID",Technology,Phones,60.16
FUR-LES-10002852,"Lesro Computer Table, Adjustable Height",Furniture,Tables,276.59
TEC-CO-10003212,"HP Copy Machine, High-Speed",Technology,Copiers,134.62
FUR-TA-10000637,"Bevis Conference Table, Rectangular",Furniture,Tables,329.52
TEC-PAN-10000092,"Panasonic Inkjet, Red",Technology,Machines,210.27
OFF-FA-10001104,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,4.97
OFF-AR-10001446,Newell 309,Office Supplies,Art,7
OFF-FA-10002991,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,6
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,368.15
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,190.26
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,19.29
OFF-GLO-10001348,"GlobeWeis Manila Envelope, Security-Tint",Office Supplies,Envelopes,26.01
OFF-SU-10001586,"Kleencut Trimmer, Steel",Office Supplies,Supplies,30.93
TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,12.9
OFF-BRE-10000157,"Breville Toaster, Red",Office Supplies,Appliances,48.69
OFF-FA-10001520,"Stockwell Thumb Tacks, 12 Pack",Office Supplies,Fasteners,6.25
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,13.69
OFF-FA-10004310,"Advantus Staples, 12 Pack",Office Supplies,Fasteners,7.78
OFF-EN-10003853,"Cameo Peel and Seal, Recycled",Office Supplies,Envelopes,16.29
OFF-BI-10002712,"Acco Hole Reinforcements, Durable",Office Supplies,Binders,5.31
OFF-ST-10001991,"Eldon Shelving, Wire Frame",Office Supplies,Storage,16.83
OFF-AVE-10000802,"Avery Removable Labels, Adjustable",Office Supplies,Labels,4.09
OFF-ELD-10002297,"Eldon Lockers, Blue",Office Supplies,Storage,155.26
TEC-AC-10001907,"SanDisk Flash Drive, Bluetooth",Technology,Accessories,14.1
OFF-ST-10001963,Tennsco Regal Shelving Units,Office Supplies,Storage,86.79
OFF-EN-10000904,"Ames Mailers, with clear poly window",Office Supplies,Envelopes,24.16
TEC-MOT-10001342,"Motorola Signal Booster, VoIP",Technology,Phones,133.61
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,66.51
TEC-MA-10004452,"Epson Receipt Printer, Durable",Technology,Machines,105.12
FUR-FU-10002539,"Tenex Clock, Erganomic",Furniture,Furnishings,21.61
FUR-BO-10003463,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,75.68
OFF-AP-10001529,"Hamilton Beach Toaster, White",Office Supplies,Appliances,26.31
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,8.86
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,5.23
OFF-SU-10001808,"Elite Shears, High Speed",Office Supplies,Supplies,34.9
OFF-ST-10001743,"Tenex Folders, Wire Frame",Office Supplies,Storage,17.57
FUR-FU-10001452,"Rubbermaid Door Stop, Black",Furniture,Furnishings,32.93
OFF-AR-10001738,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art,20.24
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,1.15
OFF-JIF-10000704,"Jiffy Clasp Envelope, Set of 50",Office Supplies,Envelopes,4.88
OFF-HAR-10001262,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels,6.91
TEC-MA-10002134,"Konica Inkjet, Wireless",Technology,Machines,251.06
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,11.31
OFF-AR-10002681,"Stanley Canvas, Fluorescent",Office Supplies,Art,29.06
FUR-BO-10000624,"Safco Classic Bookcase, Metal",Furniture,Bookcases,227.99
TEC-CO-10001482,"Sharp Ink, High-Speed",Technology,Copiers,100.53
OFF-EN-10001491,"Jiffy Interoffice Envelope, Set of 50",Office Supplies,Envelopes,34.98
TEC-MA-10003632,"Epson Calculator, Wireless",Technology,Machines,20.39
FUR-TA-10001633,"Bevis Wood Table, with Bottom Storage",Furniture,Tables,461.96
TEC-PH-10000292,"Samsung Office Telephone, Full Size",Technology,Phones,32.61
OFF-EN-10001476,"Ames Interoffice Envelope, Set of 50",Office Supplies,Envelopes,18.41
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,3.53
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,11.12
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,11.22
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,23.89
OFF-BI-10001927,"Ibico Binding Machine, Durable",Office Supplies,Binders,34.19
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,5.87
FUR-CH-10003180,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs,54.43
OFF-FA-10004586,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,4.09
OFF-LA-10002123,"Smead Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,6.43
OFF-FA-10002708,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,5.06
OFF-OIC-10003879,"OIC Clamps, Bulk Pack",Office Supplies,Fasteners,10.17
FUR-TA-10003690,"Hon Computer Table, Fully Assembled",Furniture,Tables,402.76
FUR-FU-10002648,"Rubbermaid Stacking Tray, Erganomic",Furniture,Furnishings,1.84
OFF-BI-10003725,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,19.73
TEC-AC-10001608,"Memorex Flash Drive, USB",Technology,Accessories,15.19
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes,6.75
OFF-PA-10000675,Xerox 1919,Office Supplies,Paper,19.13
OFF-FA-10000067,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,5.27
OFF-AR-10003521,"Stanley Highlighters, Easy-Erase",Office Supplies,Art,8.18
OFF-STI-10000114,"Stiletto Letter Opener, High Speed",Office Supplies,Supplies,22.62
OFF-BI-10004179,"Avery 3-Hole Punch, Clear",Office Supplies,Binders,22.7
OFF-FA-10001297,"OIC Staples, 12 Pack",Office Supplies,Fasteners,8.07
OFF-LA-10003388,Avery 5,Office Supplies,Labels,0.92
OFF-AR-10002280,Staples,Office Supplies,Art,3.39
TEC-MA-10002827,"StarTech Printer, Red",Technology,Machines,233.52
OFF-AME-10001587,"Ames Peel and Seal, with clear poly window",Office Supplies,Envelopes,10.55
TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,398.46
OFF-AP-10002008,"Hamilton Beach Microwave, Silver",Office Supplies,Appliances,130.07
TEC-CO-10004125,"Sharp Ink, Laser",Technology,Copiers,115.91
TEC-AC-10004811,"Memorex Flash Drive, USB",Technology,Accessories,23.66
OFF-KLE-10003497,"Kleencut Box Cutter, Steel",Office Supplies,Supplies,27.48
OFF-FA-10001272,"OIC Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,6.18
OFF-KLE-10003227,"Kleencut Ruler, Steel",Office Supplies,Supplies,8.4
OFF-BRE-10004073,"Breville Refrigerator, Red",Office Supplies,Appliances,394.91
OFF-AP-10000916,"KitchenAid Microwave, Black",Office Supplies,Appliances,151.57
TEC-PH-10003870,"Samsung Signal Booster, VoIP",Technology,Phones,75.31
OFF-BI-10004053,"Cardinal Binder Covers, Durable",Office Supplies,Binders,5.28
OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances,14.61
TEC-PH-10003092,Motorola L804,Technology,Phones,22.02
OFF-ADV-10003050,"Advantus Rubber Bands, Bulk Pack",Office Supplies,Fasteners,7.17
OFF-BOS-10003699,"Boston Sketch Pad, Fluorescent",Office Supplies,Art,44.02
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,11.71
OFF-LA-10004538,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,4.18
OFF-LA-10000519,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,6.51
OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders,2.09
TEC-CO-10004567,"Brother Fax Machine, Color",Technology,Copiers,105.45
TEC-CO-10001839,"Hewlett Fax and Copier, Laser",Technology,Copiers,119.99
OFF-AP-10000647,"Hoover Refrigerator, White",Office Supplies,Appliances,411.51
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,223.73
TEC-AC-10002629,"Belkin Memory Card, Programmable",Technology,Accessories,28.23
TEC-MA-10002040,"Panasonic Card Printer, Durable",Technology,Machines,69.99
OFF-AR-10002882,"BIC Sketch Pad, Water Color",Office Supplies,Art,29.26
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,206.66
FUR-NOV-10002655,"Novimex Swivel Stool, Adjustable",Furniture,Chairs,140.77
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,57.2
FUR-FU-10004015,"Tenex Clock, Durable",Furniture,Furnishings,18.61
TEC-KON-10000562,"Konica Phone, Wireless",Technology,Machines,67.71
OFF-EN-10003373,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,Envelopes,29.2
OFF-FA-10001052,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,9.61
FUR-FU-10000432,"Eldon Clock, Black",Furniture,Furnishings,38.46
OFF-BI-10002734,"Wilson Jones Binder Covers, Clear",Office Supplies,Binders,7.47
OFF-GLO-10004610,"GlobeWeis Peel and Seal, with clear poly window",Office Supplies,Envelopes,21.64
OFF-AR-10000219,"Sanford Highlighters, Blue",Office Supplies,Art,13.52
OFF-WIL-10000986,"Wilson Jones Binder Covers, Economy",Office Supplies,Binders,7.61
OFF-SU-10002611,"Fiskars Ruler, Serrated",Office Supplies,Supplies,6.72
OFF-PA-10003681,"Green Bar Message Books, Premium",Office Supplies,Paper,10.6
OFF-AR-10004749,"BIC Canvas, Blue",Office Supplies,Art,46
FUR-NOV-10004563,"Novimex Bag Chairs, Black",Furniture,Chairs,15.6
TEC-CO-10002065,"Hewlett Copy Machine, Laser",Technology,Copiers,146.65
TEC-PH-10004772,"Motorola Signal Booster, VoIP",Technology,Phones,131.05
OFF-FA-10003123,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners,4.21
FUR-CH-10002297,"Novimex Bag Chairs, Set of Two",Furniture,Chairs,26.4
OFF-BI-10004491,"Avery Binder Covers, Durable",Office Supplies,Binders,4.91
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,1.43
FUR-BO-10004648,"Sauder Library with Doors, Pine",Furniture,Bookcases,298.28
TEC-CO-10002769,"HP Fax Machine, Digital",Technology,Copiers,275.12
OFF-AP-10003135,"KitchenAid Toaster, White",Office Supplies,Appliances,26.66
OFF-KRA-10000916,"Kraft Interoffice Envelope, Recycled",Office Supplies,Envelopes,26.53
OFF-EN-10002725,"Ames Manila Envelope, Set of 50",Office Supplies,Envelopes,11.97
OFF-LA-10002673,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,Labels,1.85
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones,105.95
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage,77.28
OFF-BRE-10000391,"Breville Toaster, Black",Office Supplies,Appliances,49.36
OFF-AP-10001559,"KitchenAid Blender, Black",Office Supplies,Appliances,61.16
TEC-MA-10000605,"Epson Card Printer, Wireless",Technology,Machines,122.27
OFF-EN-10000897,"Kraft Mailers, Set of 50",Office Supplies,Envelopes,25.46
TEC-MOT-10001927,"Motorola Speaker Phone, VoIP",Technology,Phones,120.53
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,Storage,24.5
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,3.23
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,19.47
OFF-ST-10002362,"Eldon Shelving, Single Width",Office Supplies,Storage,17.08
OFF-BIN-10000308,"Binney & Smith Canvas, Water Color",Office Supplies,Art,26.57
OFF-BI-10001312,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,15.34
TEC-AC-10001592,"Enermax Flash Drive, Programmable",Technology,Accessories,40.46
OFF-AVE-10002079,"Avery Binding Machine, Durable",Office Supplies,Binders,46.7
OFF-ST-10004296,"Smead Folders, Industrial",Office Supplies,Storage,12.77
OFF-LA-10004312,"Hon File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,5.19
TEC-AC-10003262,"Belkin Router, Erganomic",Technology,Accessories,185.08
FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,Furnishings,22.49
OFF-ST-10000022,"Eldon Folders, Industrial",Office Supplies,Storage,16.03
TEC-AC-10004620,"Belkin Flash Drive, USB",Technology,Accessories,18.57
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,0.62
OFF-LA-10003155,"Novimex Round Labels, Laser Printer Compatible",Office Supplies,Labels,3.26
TEC-MOT-10001088,"Motorola Audio Dock, VoIP",Technology,Phones,123.09
TEC-BEL-10002106,"Belkin Memory Card, Bluetooth",Technology,Accessories,69.22
OFF-LA-10002609,"Avery Color Coded Labels, Alphabetical",Office Supplies,Labels,6.42
TEC-SAN-10002254,"SanDisk Mouse, USB",Technology,Accessories,28.56
OFF-KRA-10002441,"Kraft Business Envelopes, Recycled",Office Supplies,Envelopes,7.29
FUR-BEV-10001853,"Bevis Computer Table, Adjustable Height",Furniture,Tables,301.51
TEC-MA-10004997,"Konica Receipt Printer, Red",Technology,Machines,86.91
OFF-PA-10003838,"Eaton Note Cards, Premium",Office Supplies,Paper,7.85
TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,2214.92
OFF-CAM-10003488,"Cameo Mailers, Set of 50",Office Supplies,Envelopes,10.76
FUR-ADV-10000600,"Advantus Clock, Duo Pack",Furniture,Furnishings,41.24
FUR-BO-10003284,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,98.79
OFF-AR-10004422,"Boston Sketch Pad, Blue",Office Supplies,Art,17.97
OFF-FA-10000746,"Advantus Thumb Tacks, 12 Pack",Office Supplies,Fasteners,11.03
OFF-GLO-10002315,"GlobeWeis Interoffice Envelope, Set of 50",Office Supplies,Envelopes,33.84
OFF-EN-10000606,"Jiffy Peel and Seal, Set of 50",Office Supplies,Envelopes,8.69
OFF-AVE-10000110,"Avery Round Labels, Laser Printer Compatible",Office Supplies,Labels,4.74
OFF-BI-10001546,"Acco Index Tab, Clear",Office Supplies,Binders,4.1
OFF-LA-10003663,Avery 498,Office Supplies,Labels,1.34
TEC-HEW-10004690,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,125.2
FUR-HAR-10001374,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,265.31
OFF-PA-10004379,"Enermax Computer Printout Paper, Premium",Office Supplies,Paper,25.83
TEC-MA-10002729,"StarTech Receipt Printer, Red",Technology,Machines,53.5
OFF-AR-10000751,"Boston Highlighters, Fluorescent",Office Supplies,Art,9.21
TEC-PH-10004402,"Cisco Headset, with Caller ID",Technology,Phones,45.72
OFF-PA-10003796,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper,12.74
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,1.47
FUR-TA-10000671,"Barricks Conference Table, with Bottom Storage",Furniture,Tables,514.35
